foodweb.name,avg_water_temp,seasonality_water_temp,avg_chl,interann_seasonality_chl,interann_avg_salininty,interann_avg_temp
F1P2,1.0031115066544931,-0.35515995817845886,-1.3173263198953782,-0.8367294689839732,-0.9769494910771063,-0.9769494910771063
F1P3,1.0031407029865047,-0.3551252925919376,-1.3183148742430204,-0.8360671331865902,-0.9838583269772117,-0.9838583269772117
F1P4,1.0031407029865047,-0.3551252925919376,-1.3183148742430204,-0.8360671331865902,-0.9838583269772117,-0.9838583269772117
F2P1,1.003191365840139,-0.35506513922968114,-1.3197680433264731,-0.8345454910711112,-0.9872121378804036,-0.9872121378804036
F2P2,1.003191365840139,-0.35506513922968114,-1.3197680433264731,-0.8345454910711112,-0.9872121378804036,-0.9872121378804036
F2P3,1.0032048734509682,-0.3550491012817737,-1.3193728524810746,-0.8331978181587287,-0.9634650234612933,-0.9634650234612933
F2P4,1.0032048734509682,-0.3550491012817737,-1.3193728524810746,-0.8331978181587287,-0.9634650234612933,-0.9634650234612933
FP1,0.9255995837491904,-0.036266602324728704,-0.19431988339197506,-1.0198960614601178,0.2815355442428698,0.2815355442428698
FXAP1,1.4394748622183253,-1.1983240256744143,-0.23043585649282883,-1.0929132894883298,-0.9130863962047769,-0.9130863962047769
FXAP2,1.4394825284646993,-1.1983550887685437,-0.2295041807690568,-1.0904291155298926,-0.662145352909463,-0.662145352909463
FXAP3,1.4394774927087832,-1.1983346842377733,-0.22870688447153595,-1.0905438699418433,-0.6937912803929261,-0.6937912803929261
FXAP4,1.4394774927087832,-1.1983346842377733,-0.22870688447153595,-1.0905438699418433,-0.6937912803929261,-0.6937912803929261
FXBP1,1.4394282993721892,-1.1981353562784869,-0.2200494498843238,-1.0905992361676213,-0.6249713813763165,-0.6249713813763165
FXBP2,1.439439739172566,-1.1981817095495124,-0.22207171570014858,-1.09061658534679,-0.6303758338378516,-0.6303758338378516
FXBP3,1.4394282993721892,-1.1981353562784869,-0.2200494498843238,-1.0905992361676213,-0.5983921791751705,-0.5983921791751705
FXBP4,1.4394282993721892,-1.1981353562784869,-0.2200494498843238,-1.0905992361676213,-0.5983921791751705,-0.5983921791751705
GJAP1,1.4404464416057436,-1.2022607973997483,-0.2832191502096236,-1.0252250040876645,0.6978623168586355,0.6978623168586355
GJAP2,1.4404464416057436,-1.2022607973997483,-0.28177859971176117,-1.0245915566344983,0.7130742483080892,0.7130742483080892
GJAP3,1.4404464416057436,-1.2022607973997483,-0.2832191502096236,-1.0252250040876645,0.7130742483080892,0.7130742483080892
GJAP4,1.4404464416057436,-1.2022607973997483,-0.28177859971176117,-1.0245915566344983,0.7130742483080892,0.7130742483080892
GJBP1,1.4404464416057436,-1.2022607973997483,-0.27179753635706966,-1.0201497341771333,0.7984706694271694,0.7984706694271694
GJBP2,1.4404464416057436,-1.2022607973997483,-0.27179753635706966,-1.0201497341771333,0.7984706694271694,0.7984706694271694
GJBP3,1.4404464416057436,-1.2022607973997483,-0.27179753635706966,-1.0201497341771333,0.7984706694271694,0.7984706694271694
GJBP4,1.4404464416057436,-1.2022607973997483,-0.27179753635706966,-1.0201497341771333,0.7984706694271694,0.7984706694271694
Kongsfjorden,-1.8340594104288477,-0.1815139178190199,-0.5767296016337454,-1.0473981266100985,-0.8165679815773941,-0.8165679815773941
L1P1,0.10912596721036694,-0.2770069567348482,0.36932986885664726,1.6091862021856018,0.7352021622554505,0.7352021622554505
L1P2,0.10912596721036694,-0.2770069567348482,0.36937320123577366,1.6091827446177887,0.7129497569432702,0.7129497569432702
L1P3,0.10912596721036694,-0.2770069567348482,0.36932986885664726,1.6091862021856018,0.7218466562757303,0.7218466562757303
L1P4,0.10912596721036694,-0.2770069567348482,0.36932986885664726,1.6091862021856018,0.7285535637867505,0.7285535637867505
L2P1,0.10912596721036694,-0.2770069567348482,0.3692857239639388,1.6091898630531776,0.7507382184874672,0.7507382184874672
L2P2,0.10912596721036694,-0.2770069567348482,0.3692857239639388,1.6091898630531776,0.7507382184874672,0.7507382184874672
L2P3,0.10912596721036694,-0.2770069567348482,0.3692857239639388,1.6091898630531776,0.7507382184874672,0.7507382184874672
L2P4,0.10912596721036694,-0.2770069567348482,0.3692407434884585,1.609193736935429,0.7662743373422354,0.7662743373422354
L3P1,0.10912596721036694,-0.2770069567348482,0.3362785484202727,1.6490825629460777,1.7585018817469067,1.7585018817469067
L3P2,0.10912596721036694,-0.2770069567348482,0.3362785484202727,1.6490825629460777,1.7585018817469067,1.7585018817469067
L3P3,0.10912596721036694,-0.2770069567348482,0.3364042081458776,1.6487980192800682,1.7563115327253187,1.7563115327253187
L3P4,0.10912596721036694,-0.2770069567348482,0.3364042081458776,1.6487980192800682,1.7563115327253187,1.7563115327253187
L4P1,0.10912596721036694,-0.2770069567348482,0.3368634732072638,1.6477661352030264,1.7451348066744123,1.7451348066744123
L4P2,0.10912596721036694,-0.2770069567348482,0.3368634732072638,1.6477661352030264,1.7428956533750641,1.7428956533750641
L4P3,0.10912596721036694,-0.2770069567348482,0.3367339652493876,1.648055830751306,1.7451348066744123,1.7451348066744123
L4P4,0.10912596721036694,-0.2770069567348482,0.3368634732072638,1.6477661352030264,1.7428956533750641,1.7428956533750641
Lough Hyne,-0.48032704223540246,-0.09506527356946964,0.13579708204006963,0.6082817725239275,1.7135718084202733,1.7135718084202733
MBP1,-0.37472367129723455,0.20559505415801455,-0.9075830630210243,NA,1.156799811684197,1.156799811684197
MBP2,-0.37472367129723455,0.20559505415801455,-0.9075830630210243,NA,1.1569738525330764,1.1569738525330764
MBP3,-0.3748391095961926,0.20502627689500372,-0.9075830630210243,NA,1.1566620279132667,1.1566620279132667
MBP4,-0.3748391095961926,0.20502627689500372,-0.9075830630210243,NA,1.1568038856512253,1.1568038856512253
PC1P1,0.5422114016616972,-0.19792976087798156,-2.0299981468475057,-1.1449263801285883,1.6815021800146837,1.6815021800146837
PC1P2,0.5422114016616972,-0.19792976087798156,-2.0299981468475057,-1.1449263801285883,1.6815021800146837,1.6815021800146837
PC1P3,0.5422114016616972,-0.19792976087798156,-2.0299981468475057,-1.1449263801285883,1.6815021800146837,1.6815021800146837
PC1P4,0.5422114016616972,-0.19792976087798156,-2.0299981468475057,-1.1449263801285883,1.6815021800146837,1.6815021800146837
PC2P1,0.5422114016616972,-0.19792976087798156,-2.0299981468475057,-1.1449263801285883,1.6815021800146837,1.6815021800146837
PC2P2,0.5423207887719527,-0.1978598734449842,-2.026136305852143,-1.1453498816420864,1.6580788860702391,1.6580788860702391
PC2P3,0.5423207887719527,-0.1978598734449842,-2.026136305852143,-1.1453498816420864,1.6529191619686419,1.6529191619686419
PC2P4,0.5423207887719527,-0.1978598734449842,-2.026136305852143,-1.1453498816420864,1.6529191619686419,1.6529191619686419
PC2P5,0.5423207887719527,-0.1978598734449842,-2.026136305852143,-1.1453498816420864,1.6529191619686419,1.6529191619686419
PGSBP1,NA,NA,-0.19773922814721084,-1.0507733498391492,-1.344524463614683,-1.344524463614683
PGSBP2,NA,NA,-0.19773922814721084,-1.0507733498391492,-1.344524463614683,-1.344524463614683
PGUBP1,0.8959221910931711,-0.0871709072267947,-0.3069432581264917,-0.9630707711953949,-0.7063315906733352,-0.7063315906733352
PGUBP2,0.8959221910931711,-0.0871709072267947,-0.3069432581264917,-0.9630707711953949,-0.7063315906733352,-0.7063315906733352
PGUBP3,0.8959221910931711,-0.0871709072267947,-0.3069432581264917,-0.9630707711953949,-0.7063315906733352,-0.7063315906733352
PGUBP4,0.8959221910931711,-0.0871709072267947,-0.3069432581264917,-0.9630707711953949,-0.7063315906733352,-0.7063315906733352
PP1I1,-1.4416581826640134,1.4599995809464292,1.1782477699154754,0.8192291538690645,-0.120152152963853,-0.120152152963853
PP1I2,-1.441567689211171,1.4600678061290413,1.176139086280904,0.8195326779181831,-0.11730109172360817,-0.11730109172360817
PP1I3,-1.4420033806819825,1.4646533342675647,1.1958075456727637,0.8050785429784474,-0.1061621620988877,-0.1061621620988877
PP1I4,-1.4416549155159573,1.46192553578713,1.182743716558486,0.8064823304717551,-0.1348061047585189,-0.1348061047585189
PP2I1,-1.4419282711840447,1.4650151894224899,1.1977933591331746,0.7829858316939357,-0.1529147663068196,-0.1529147663068196
PP2I2,-1.441982370599837,1.4650669355509107,1.1992532512369942,0.7838556407966975,-0.14850758922097515,-0.14850758922097515
PP2I3,-1.441982370599837,1.4650669355509107,1.1992532512369942,0.7838556407966975,-0.14850758922097515,-0.14850758922097515
PP2I4,-1.442011971302942,1.464946685770783,1.1996888516755464,0.783642816149953,-0.1557092010797182,-0.1557092010797182
PP2M1,-1.4419358831180609,1.4672083485741632,1.2022287337136603,0.7767359815287315,-0.15613613669441193,-0.15613613669441193
PP2M2,-1.4420194655110135,1.467137213910169,1.2041131147079178,0.7774977432434104,-0.1589362177103793,-0.1589362177103793
PP2M3,-1.4420194655110135,1.467137213910169,1.2041131147079178,0.7774977432434104,-0.1617168833778531,-0.1617168833778531
PP2M4,-1.4420194655110135,1.467137213910169,1.2041131147079178,0.7774977432434104,-0.1589362177103795,-0.1589362177103795
RMP1,0.5541426243430541,-0.20765501458600022,-1.9754716855586205,-1.142810420990654,-1.2654044412720644,-1.2654044412720644
RMP2,0.5541426243430541,-0.20765501458600022,-1.9754716855586205,-1.142810420990654,-1.2654044412720644,-1.2654044412720644
RMP3,0.5541426243430541,-0.20765501458600022,-1.9754716855586205,-1.142810420990654,-1.2654044412720644,-1.2654044412720644
RMP4,0.5541994010041161,-0.207652767130206,-1.9753889551327053,-1.1427086797263486,-1.265393060512375,-1.265393060512375
RMP5,0.5541426243430541,-0.20765501458600022,-1.9754716855586205,-1.142810420990654,-1.2654044412720644,-1.2654044412720644
RV1P1,0.05059203604805094,-0.7438050739785226,0.3694959891188267,0.4503783967360678,-0.2671358919934416,-0.2671358919934416
RV1P2,0.05059203604805094,-0.7438050739785226,0.3694959891188267,0.4503783967360678,-0.2671358919934416,-0.2671358919934416
RV1P3,0.05059203604805094,-0.7438050739785226,0.3694959891188267,0.4503783967360678,-0.2671358919934416,-0.2671358919934416
RV1P4,0.050409069861970766,-0.7448149343983331,0.37156441825866204,0.4575108961890557,-0.2625242631381893,-0.2625242631381893
RV2P1,0.050377975201551094,-0.7448709504176412,0.3726209545303909,0.45122236350714806,-0.26979921384850414,-0.26979921384850414
RV2P2,0.050377975201551094,-0.7448709504176412,0.3726209545303909,0.45122236350714806,-0.26979921384850414,-0.26979921384850414
RV2P3,0.050377975201551094,-0.7448709504176412,0.3726209545303909,0.45122236350714806,-0.26979921384850414,-0.26979921384850414
RV2P4,0.050377975201551094,-0.7448709504176412,0.3726209545303909,0.45122236350714806,-0.26979921384850414,-0.26979921384850414
SF1I1,-1.4621085256806423,1.4090051728479496,1.3784975747679262,0.795208708426494,-0.7839835959351125,-0.7839835959351125
SF1I2,-1.462233628527076,1.4076136852058283,1.3775269970847273,0.7939696673159593,-0.7752011555338327,-0.7752011555338327
SF1I3,-1.462233628527076,1.4076136852058283,1.3788446965860917,0.7940103682759171,-0.7789315555925757,-0.7789315555925757
SF1I4,-1.4621085256806423,1.4090051728479496,1.3784975747679262,0.795208708426494,-0.7839835959351125,-0.7839835959351125
SF1M1,-1.4621273632008969,1.4091607473420622,1.3784096542636193,0.808536696290435,-0.7750735772593875,-0.7750735772593875
SF1M2,-1.4621273632008969,1.4091607473420622,1.3784096542636193,0.808536696290435,-0.7788036275508194,-0.7788036275508194
SF1M3,-1.4621273632008969,1.4091607473420622,1.3784096542636193,0.808536696290435,-0.7750735772593875,-0.7750735772593875
SF1M4,-1.4621085256806423,1.4090051728479496,1.3784975747679262,0.795208708426494,-0.7765883746415209,-0.7765883746415209
SF2I1,-1.4619144078381154,1.4119535729955006,1.3789737865700002,0.8252154653168048,-0.7960426809199682,-0.7960426809199682
SF2I2,-1.4619144078381154,1.4119535729955006,1.3789737865700002,0.8252154653168048,-0.7960426809199682,-0.7960426809199682
SF2I3,-1.4619144078381154,1.4119535729955006,1.3789737865700002,0.8252154653168048,-0.7960426809199682,-0.7960426809199682
SF2I4,-1.4619144078381154,1.4119535729955006,1.3789737865700002,0.8252154653168048,-0.7996308630973191,-0.7996308630973191
SF2M1,-1.4620210978747175,1.4107078094782959,1.379314131345412,0.8238094099284651,-0.7860910857572807,-0.7860910857572807
SF2M2,-1.4620210978747175,1.4107078094782959,1.379314131345412,0.8238094099284651,-0.7860910857572807,-0.7860910857572807
SF2M3,-1.4618971255104771,1.4120828390125846,1.378967174335099,0.825177531924049,-0.7910572045296241,-0.7910572045296241
SF2M4,-1.4620210978747175,1.4107078094782959,1.3779727406228375,0.823322116584201,-0.7786755155232312,-0.7786755155232312
SP1,NA,NA,0.05824613062524394,-0.8500088633554693,-1.344524463614683,-1.344524463614683
Weddell Sea,-2.225164103766291,-1.9330171864135832,NA,NA,-1.2123582814334148,-1.2123582814334148
WP1,-0.38176013678419296,0.20535636045285666,0.16249871589794337,-0.023900963364635597,0.3450330030153198,0.3450330030153198
WP2,-0.38169021380156787,0.20555263228328208,0.16141131899116765,-0.023265564465120313,0.3510613432609295,0.3510613432609295
WP3,-0.3817432426456892,0.205442745359314,0.16112045573900474,-0.023499005824410904,0.3484967213891204,0.3484967213891204
WP4,-0.3818579710003729,0.20533754072194704,0.1636907375753109,-0.022761317713873845,0.3458851764821588,0.3458851764821588
Ythan Estuary,-0.7731368011358442,0.21977313151804365,0.6497999502176917,1.4171780914416445,1.6167635686693227,1.6167635686693227
