foodweb.name,avg_water_temp,seasonality_water_temp,avg_chl,interann_seasonality_chl,interann_avg_salininty,interann_avg_temp
CR1P3,-3366.007949490387,1522.7128905973657,0.556948741359776,3.012926736582951,1491.3253072772466,1491.3253072772466
CR1P4,-3366.007949490387,1522.7128905973657,0.556948741359776,3.012926736582951,1491.3253072772466,1491.3253072772466
CR2P1,-3365.816133419655,1522.938038497476,0.556669041281301,3.0096227320269118,1510.1036825563597,1510.1036825563597
CR2P2,-3365.816133419655,1522.938038497476,0.556669041281301,3.0096227320269118,1510.1036825563597,1510.1036825563597
CR2P3,-3365.816133419655,1522.938038497476,0.556669041281301,3.0096227320269118,1510.1036825563597,1510.1036825563597
CR2P4,-3365.816133419655,1522.938038497476,0.556669041281301,3.0096227320269118,1510.1036825563597,1510.1036825563597
F1P1,4327.951715033819,1958.8089159489261,-0.3864957516438326,0.6629063411877468,426.5640270629904,426.5640270629904
F1P2,4327.951715033819,1958.8089159489261,-0.3864957516438326,0.6629063411877468,426.5640270629904,426.5640270629904
F1P3,4328.1881607345,1958.8499956162455,-0.3870655585056328,0.664229626466685,418.54644946917034,418.54644946917034
F1P4,4328.1881607345,1958.8499956162455,-0.3870655585056328,0.664229626466685,418.54644946917034,418.54644946917034
F2P1,4328.598452476672,1958.9212789943044,-0.387903171244965,0.6672697257927088,414.65441330850086,414.65441330850086
F2P2,4328.598452476672,1958.9212789943044,-0.387903171244965,0.6672697257927088,414.65441330850086,414.65441330850086
F2P3,4328.7078434955765,1958.9402844008368,-0.3876753815883155,0.6699622508424278,442.2125048940365,442.2125048940365
F2P4,4328.7078434955765,1958.9402844008368,-0.3876753815883155,0.6699622508424278,442.2125048940365,442.2125048940365
FP1,3700.223515642621,2336.7062568973015,0.2608098566837642,0.2969565369123099,1887.0128736169268,1887.0128736169268
FXAP1,7861.828481360905,959.6364551840588,0.23999245868987443,0.15107491109596924,500.67597962978755,500.67597962978755
FXAP2,7861.89056624865,959.5996445686679,0.24052948047491252,0.15603805946045404,791.888466825157,791.888466825157
FXAP3,7861.849784316332,959.6238244952165,0.2409890453964556,0.15580879082568053,755.1639472685122,755.1639472685122
FXAP4,7861.849784316332,959.6238244952165,0.2409890453964556,0.15580879082568053,755.1639472685122,755.1639472685122
FXBP1,7861.45139341794,959.8600335739204,0.24597922691267238,0.15569817425956428,835.0281803090038,835.0281803090038
FXBP2,7861.544038330141,959.8051036810795,0.24481358443586845,0.1556635122142903,828.7564121574678,828.7564121574678
FXBP3,7861.45139341794,959.8600335739204,0.24597922691267238,0.15569817425956428,865.8728579234006,865.8728579234006
FXBP4,7861.45139341794,959.8600335739204,0.24597922691267238,0.15569817425956428,865.8728579234006,865.8728579234006
GJAP1,7869.6967906037935,954.9712731110691,0.20956794736181267,0.2863098055123156,2370.1524722547642,2370.1524722547642
GJAP2,7869.6967906037935,954.9712731110691,0.2103982866956181,0.2875753745681746,2387.805640243022,2387.805640243022
GJAP3,7869.6967906037935,954.9712731110691,0.20956794736181267,0.2863098055123156,2387.805640243022,2387.805640243022
GJAP4,7869.6967906037935,954.9712731110691,0.2103982866956181,0.2875753745681746,2387.805640243022,2387.805640243022
GJBP1,7869.6967906037935,954.9712731110691,0.21615141337108157,0.296449722433278,2486.9066237453685,2486.9066237453685
GJBP2,7869.6967906037935,954.9712731110691,0.21615141337108157,0.296449722433278,2486.9066237453685,2486.9066237453685
GJBP3,7869.6967906037935,954.9712731110691,0.21615141337108157,0.296449722433278,2486.9066237453685,2486.9066237453685
GJBP4,7869.6967906037935,954.9712731110691,0.21615141337108157,0.296449722433278,2486.9066237453685,2486.9066237453685
Kongsfjorden,-18648.799788365675,2164.5842189255895,0.04038729519996467,0.2420099703864488,612.6838330071906,612.6838330071906
L1P1,-2911.965860519439,2051.4223583130924,0.5856999320238516,5.549618208447626,2413.484679321029,2413.484679321029
L1P2,-2911.965860519439,2051.4223583130924,0.58572490898847,5.549611300548935,2387.6611702930004,2387.6611702930004
L1P3,-2911.965860519439,2051.4223583130924,0.5856999320238516,5.549618208447626,2397.9858591079883,2397.9858591079883
L1P4,-2911.965860519439,2051.4223583130924,0.5856999320238516,5.549618208447626,2405.769102502633,2405.769102502633
L2P1,-2911.965860519439,2051.4223583130924,0.5856744867230053,5.549625522520322,2431.513988186253,2431.513988186253
L2P2,-2911.965860519439,2051.4223583130924,0.5856744867230053,5.549625522520322,2431.513988186253,2431.513988186253
L2P3,-2911.965860519439,2051.4223583130924,0.5856744867230053,5.549625522520322,2431.513988186253,2431.513988186253
L2P4,-2911.965860519439,2051.4223583130924,0.5856485597887534,5.549633262176514,2449.5433697240333,2449.5433697240333
L3P1,-2911.965860519439,2051.4223583130924,0.5666490126473687,5.6293274240541775,3601.005271991633,3601.005271991633
L3P2,-2911.965860519439,2051.4223583130924,0.5666490126473687,5.6293274240541775,3601.005271991633,3601.005271991633
L3P3,-2911.965860519439,2051.4223583130924,0.5667214434389305,5.628758932292245,3598.4634120470564,3598.4634120470564
L3P4,-2911.965860519439,2051.4223583130924,0.5667214434389305,5.628758932292245,3598.4634120470564,3598.4634120470564
L4P1,-2911.965860519439,2051.4223583130924,0.5669861657417428,5.626697323944764,3585.493026058203,3585.493026058203
L4P2,-2911.965860519439,2051.4223583130924,0.5669861657417428,5.626697323944764,3582.8945296426627,3582.8945296426627
L4P3,-2911.965860519439,2051.4223583130924,0.5669115168129999,5.627276108687982,3585.493026058203,3585.493026058203
L4P4,-2911.965860519439,2051.4223583130924,0.5669861657417428,5.626697323944764,3582.8945296426627,3582.8945296426627
Lough Hyne,-7685.635024902953,2267.0282247062605,0.4510906566706149,3.549904313126832,3548.8647443541454,3548.8647443541454
MBP1,-6830.4089976807345,2623.3189290789096,-0.15031802413676443,NA,2902.7410340153965,2902.7410340153965
MBP2,-6830.4089976807345,2623.3189290789096,-0.15031802413676443,NA,2902.9430052346524,2902.9430052346524
MBP3,-6831.343871605024,2622.64491247951,-0.15031802413676443,NA,2902.581138471404,2902.581138471404
MBP4,-6831.343871605024,2622.64491247951,-0.15031802413676443,NA,2902.7457617795576,2902.7457617795576
PC1P1,595.3647508346751,2145.1309963120307,-0.7972827743073386,0.04715759690537984,3511.6485276333415,3511.6485276333415
PC1P2,595.3647508346751,2145.1309963120307,-0.7972827743073386,0.04715759690537984,3511.6485276333415,3511.6485276333415
PC1P3,595.3647508346751,2145.1309963120307,-0.7972827743073386,0.04715759690537984,3511.6485276333415,3511.6485276333415
PC1P4,595.3647508346751,2145.1309963120307,-0.7972827743073386,0.04715759690537984,3511.6485276333415,3511.6485276333415
PC2P1,595.3647508346751,2145.1309963120307,-0.7972827743073386,0.04715759690537984,3511.6485276333415,3511.6485276333415
PC2P2,596.2506193718444,2145.2138148299164,-0.79505679300081,0.04631148029710572,3484.4662237810276,3484.4662237810276
PC2P3,596.2506193718444,2145.2138148299164,-0.79505679300081,0.04631148029710572,3478.4784584113754,3478.4784584113754
PC2P4,596.2506193718444,2145.2138148299164,-0.79505679300081,0.04631148029710572,3478.4784584113754,3478.4784584113754
PC2P5,596.2506193718444,2145.2138148299164,-0.79505679300081,0.04631148029710572,3478.4784584113754,3478.4784584113754
PGSBP1,NA,NA,0.2588389320613184,0.2352665885100959,0,0
PGSBP2,NA,NA,0.2588389320613184,0.2352665885100959,0,0
PGUBP1,3459.8819584173116,2276.383264548287,0.19589327230387382,0.4104881780765065,740.6111467421274,740.6111467421274
PGUBP2,3459.8819584173116,2276.383264548287,0.19589327230387382,0.4104881780765065,740.6111467421274,740.6111467421274
PGUBP3,3459.8819584173116,2276.383264548287,0.19589327230387382,0.4104881780765065,740.6111467421274,740.6111467421274
PGUBP4,3459.8819584173116,2276.383264548287,0.19589327230387382,0.4104881780765065,740.6111467421274,740.6111467421274
PP1I1,-15470.949118286846,4109.82257189666,1.0519635944675894,3.9713575479776293,1420.861654018747,1420.861654018747
PP1I2,-15470.216259520346,4109.903420602415,1.0507481403985133,3.9719639607784916,1424.1702583985452,1424.1702583985452
PP1I3,-15473.74469504628,4115.3373967533225,1.0620851226790025,3.943085944429217,1437.0967823266842,1437.0967823266842
PP1I4,-15470.922659377176,4112.10488101263,1.0545550769223326,3.945890581188986,1403.8560112058904,1403.8560112058904
PP2I1,-15473.136422820144,4115.766205000169,1.06322975386564,3.8989467634727673,1382.8412409634082,1382.8412409634082
PP2I2,-15473.57454546748,4115.827525576392,1.0640712417820386,3.900684561106111,1387.9556892968712,1387.9556892968712
PP2I3,-15473.57454546748,4115.827525576392,1.0640712417820386,3.900684561106111,1387.9556892968712,1387.9556892968712
PP2I4,-15473.814265956464,4115.685026300926,1.0643223236972437,3.9002593572697113,1379.5983505624013,1379.5983505624013
PP2M1,-15473.198067860736,4118.36515852642,1.0657863223301283,3.8864601445222884,1379.10289959673,1379.10289959673
PP2M2,-15473.874957596694,4118.28086200572,1.0668724874189115,3.8879820735303174,1375.8534568339978,1375.8534568339978
PP2M3,-15473.874957596694,4118.28086200572,1.0668724874189115,3.8879820735303174,1372.626545227789,1372.626545227789
PP2M4,-15473.874957596694,4118.28086200572,1.0668724874189115,3.8879820735303174,1375.8534568339976,1375.8534568339976
RMP1,691.9894332006855,2133.6063049101995,-0.7658534938978262,0.051385086328609546,91.81733761356917,91.81733761356917
RMP2,691.9894332006855,2133.6063049101995,-0.7658534938978262,0.051385086328609546,91.81733761356917,91.81733761356917
RMP3,691.9894332006855,2133.6063049101995,-0.7658534938978262,0.051385086328609546,91.81733761356917,91.81733761356917
RMP4,692.4492374460206,2133.608968206731,-0.7658058077342089,0.051588355905533574,91.83054477686059,91.83054477686059
RMP5,691.9894332006855,2133.6063049101995,-0.7658534938978262,0.051385086328609546,91.81733761356917,91.81733761356917
RV1P1,-3386.001309965053,1498.2538333877742,0.5857956844379699,3.2344280645225796,1250.289715455037,1250.289715455037
RV1P2,-3386.001309965053,1498.2538333877742,0.5857956844379699,3.2344280645225796,1250.289715455037,1250.289715455037
RV1P3,-3386.001309965053,1498.2538333877742,0.5857956844379699,3.2344280645225796,1250.289715455037,1250.289715455037
RV1P4,-3387.483056646501,1497.057121194277,0.5869879356478672,3.2486781346010276,1255.6414263243487,1255.6414263243487
RV2P1,-3387.734875908162,1496.9907406806713,0.5875969275751273,3.2361142315823943,1247.1989791951187,1247.1989791951187
RV2P2,-3387.734875908162,1496.9907406806713,0.5875969275751273,3.2361142315823943,1247.1989791951187,1247.1989791951187
RV2P3,-3387.734875908162,1496.9907406806713,0.5875969275751273,3.2361142315823943,1247.1989791951187,1247.1989791951187
RV2P4,-3387.734875908162,1496.9907406806713,0.5875969275751273,3.2361142315823943,1247.1989791951187,1247.1989791951187
SF1I1,-15636.565664975336,4049.3928047976838,1.1673884197705433,3.923366933589461,650.4974160783944,650.4974160783944
SF1I2,-15637.578806974492,4047.7438539171853,1.1668289747333374,3.920891444769367,660.6892773989516,660.6892773989516
SF1I3,-15637.578806974492,4047.7438539171853,1.167588502238789,3.920972761499285,656.3602164168393,656.3602164168393
SF1I4,-15636.565664975336,4049.3928047976838,1.1673884197705433,3.923366933589461,650.4974160783944,650.4974160783944
SF1M1,-15636.718220120754,4049.5771648245245,1.1673377420240274,3.949995012892895,660.8373296510878,660.8373296510878
SF1M2,-15636.718220120754,4049.5771648245245,1.1673377420240274,3.949995012892895,656.5086745675374,656.5086745675374
SF1M3,-15636.718220120754,4049.5771648245245,1.1673377420240274,3.949995012892895,660.8373296510878,660.8373296510878
SF1M4,-15636.565664975336,4049.3928047976838,1.1673884197705433,3.923366933589461,659.0794350179291,659.0794350179291
SF2I1,-15634.993606907472,4052.8867395421958,1.1676629102455882,3.983317641098419,636.5030686985302,636.5030686985302
SF2I2,-15634.993606907472,4052.8867395421958,1.1676629102455882,3.983317641098419,636.5030686985302,636.5030686985302
SF2I3,-15634.993606907472,4052.8867395421958,1.1676629102455882,3.983317641098419,636.5030686985302,636.5030686985302
SF2I4,-15634.993606907472,4052.8867395421958,1.1676629102455882,3.983317641098419,632.3390489644337,632.3390489644337
SF2M1,-15635.857633267016,4051.4104757318637,1.1678590863980376,3.9805084732954508,648.0517127179828,648.0517127179828
SF2M2,-15635.857633267016,4051.4104757318637,1.1678590863980376,3.9805084732954508,648.0517127179828,648.0517127179828
SF2M3,-15634.853646447156,4053.039923304837,1.1676590989257276,3.98324185371019,642.2886227889279,642.2886227889279
SF2M4,-15635.857633267016,4051.4104757318637,1.1670859031735632,3.979534906546474,656.6573462304256,656.6573462304256
SP1,NA,NA,0.40638996382484815,0.6363753471595741,0,0
Weddell Sea,-21816.150509648898,89.00498306384216,NA,NA,153.37643508092543,153.37643508092543
WP1,-6887.39362204108,2623.036070515617,0.4664815901380379,2.2868620446800887,1960.700512182889,1960.700512182889
WP2,-6886.827352668135,2623.2686579981073,0.4658548100116251,2.28813151254413,1967.6962906873962,1967.6962906873962
WP3,-6887.256805319913,2623.1384389903724,0.4656871552161925,2.2876651184348806,1964.7200939513116,1964.7200939513116
WP4,-6888.185929779806,2623.0137686202106,0.467168676419939,2.289138950622388,1961.6894438918723,1961.6894438918723
Ythan Estuary,-10056.946893185486,2640.1203381887717,0.7473640603242875,5.166003873561755,3436.520554226175,3436.520554226175
